band,y,x,spatial_ref,y,x,class,reflectance
B8A,4867110.0,360990.0,0,4867110.0,360990.0,2,0.3369
B8A,4867110.0,361050.0,0,4867110.0,361050.0,2,0.3343
B8A,4867110.0,361110.0,0,4867110.0,361110.0,2,0.3342
B8A,4867110.0,361170.0,0,4867110.0,361170.0,2,0.3442
B8A,4867110.0,361230.0,0,4867110.0,361230.0,2,0.3336
B8A,4867110.0,361290.0,0,4867110.0,361290.0,2,0.3275
B8A,4867110.0,361350.0,0,4867110.0,361350.0,2,0.3183
B8A,4867110.0,361410.0,0,4867110.0,361410.0,2,0.3076
B8A,4867050.0,360210.0,0,4867050.0,360210.0,2,0.3394
B8A,4867050.0,360270.0,0,4867050.0,360270.0,2,0.3444
B8A,4867050.0,360330.0,0,4867050.0,360330.0,2,0.3291
B8A,4867050.0,360390.0,0,4867050.0,360390.0,2,0.3089
B8A,4867050.0,360450.0,0,4867050.0,360450.0,2,0.3124
B8A,4867050.0,360510.0,0,4867050.0,360510.0,2,0.3181
B8A,4867050.0,360570.0,0,4867050.0,360570.0,2,0.3344
B8A,4867050.0,360630.0,0,4867050.0,360630.0,2,0.3623
B8A,4867050.0,360690.0,0,4867050.0,360690.0,2,0.3447
B8A,4867050.0,360750.0,0,4867050.0,360750.0,2,0.3359
B8A,4867050.0,360810.0,0,4867050.0,360810.0,2,0.3324
B8A,4867050.0,360870.0,0,4867050.0,360870.0,2,0.3318
B8A,4867050.0,360930.0,0,4867050.0,360930.0,2,0.3421
B8A,4867050.0,360990.0,0,4867050.0,360990.0,2,0.3393
B8A,4867050.0,361050.0,0,4867050.0,361050.0,2,0.3346
B8A,4867050.0,361110.0,0,4867050.0,361110.0,2,0.3424
B8A,4867050.0,361170.0,0,4867050.0,361170.0,2,0.3446
B8A,4867050.0,361230.0,0,4867050.0,361230.0,2,0.335
B8A,4867050.0,361290.0,0,4867050.0,361290.0,2,0.3291
B8A,4867050.0,361350.0,0,4867050.0,361350.0,2,0.3233
B8A,4867050.0,361410.0,0,4867050.0,361410.0,2,0.3132
B8A,4867050.0,361470.0,0,4867050.0,361470.0,2,0.3154
B8A,4866990.0,360210.0,0,4866990.0,360210.0,2,0.3227
B8A,4866990.0,360270.0,0,4866990.0,360270.0,2,0.2996
B8A,4866990.0,360330.0,0,4866990.0,360330.0,2,0.2868
B8A,4866990.0,360390.0,0,4866990.0,360390.0,2,0.308
B8A,4866990.0,360450.0,0,4866990.0,360450.0,2,0.3196
B8A,4866990.0,360510.0,0,4866990.0,360510.0,2,0.3189
B8A,4866990.0,360570.0,0,4866990.0,360570.0,2,0.3439
B8A,4866990.0,360630.0,0,4866990.0,360630.0,2,0.3392
B8A,4866990.0,360690.0,0,4866990.0,360690.0,2,0.3471
B8A,4866990.0,360750.0,0,4866990.0,360750.0,2,0.3318
B8A,4866990.0,360810.0,0,4866990.0,360810.0,2,0.3262
B8A,4866990.0,360870.0,0,4866990.0,360870.0,2,0.3327
B8A,4866990.0,360930.0,0,4866990.0,360930.0,2,0.3287
B8A,4866990.0,360990.0,0,4866990.0,360990.0,2,0.3401
B8A,4866990.0,361050.0,0,4866990.0,361050.0,2,0.3225
B8A,4866990.0,361110.0,0,4866990.0,361110.0,2,0.3434
B8A,4866990.0,361170.0,0,4866990.0,361170.0,2,0.3131
B8A,4866990.0,361230.0,0,4866990.0,361230.0,2,0.3213
B8A,4866990.0,361290.0,0,4866990.0,361290.0,2,0.3342
B8A,4866990.0,361350.0,0,4866990.0,361350.0,2,0.328
B8A,4866990.0,361410.0,0,4866990.0,361410.0,2,0.3125
B8A,4866990.0,361470.0,0,4866990.0,361470.0,2,0.3157
B8A,4866930.0,360210.0,0,4866930.0,360210.0,2,0.3134
B8A,4866930.0,360270.0,0,4866930.0,360270.0,2,0.3032
B8A,4866930.0,360330.0,0,4866930.0,360330.0,2,0.3046
B8A,4866930.0,360390.0,0,4866930.0,360390.0,2,0.3201
B8A,4866930.0,360450.0,0,4866930.0,360450.0,2,0.3209
B8A,4866930.0,360510.0,0,4866930.0,360510.0,2,0.3078
B8A,4866930.0,360570.0,0,4866930.0,360570.0,2,0.335
B8A,4866930.0,360630.0,0,4866930.0,360630.0,2,0.3487
B8A,4866930.0,360690.0,0,4866930.0,360690.0,2,0.3556
B8A,4866930.0,360750.0,0,4866930.0,360750.0,2,0.3305
B8A,4866930.0,360810.0,0,4866930.0,360810.0,2,0.3242
B8A,4866930.0,360870.0,0,4866930.0,360870.0,2,0.3352
B8A,4866930.0,360930.0,0,4866930.0,360930.0,2,0.3344
B8A,4866930.0,360990.0,0,4866930.0,360990.0,2,0.3331
B8A,4866930.0,361050.0,0,4866930.0,361050.0,2,0.342
B8A,4866930.0,361110.0,0,4866930.0,361110.0,2,0.3415
B8A,4866930.0,361170.0,0,4866930.0,361170.0,2,0.3354
B8A,4866930.0,361230.0,0,4866930.0,361230.0,2,0.351
B8A,4866930.0,361290.0,0,4866930.0,361290.0,2,0.3369
B8A,4866930.0,361350.0,0,4866930.0,361350.0,2,0.327
B8A,4866930.0,361410.0,0,4866930.0,361410.0,2,0.3277
B8A,4866930.0,361470.0,0,4866930.0,361470.0,2,0.3026
B8A,4866870.0,360210.0,0,4866870.0,360210.0,2,0.3364
B8A,4866870.0,360270.0,0,4866870.0,360270.0,2,0.3196
B8A,4866870.0,360330.0,0,4866870.0,360330.0,2,0.3144
B8A,4866870.0,360390.0,0,4866870.0,360390.0,2,0.3242
B8A,4866870.0,360450.0,0,4866870.0,360450.0,2,0.3184
B8A,4866870.0,360510.0,0,4866870.0,360510.0,2,0.3337
B8A,4866870.0,360570.0,0,4866870.0,360570.0,2,0.3292
B8A,4866870.0,360630.0,0,4866870.0,360630.0,2,0.3367
B8A,4866870.0,360690.0,0,4866870.0,360690.0,2,0.3417
B8A,4866870.0,360750.0,0,4866870.0,360750.0,2,0.3349
B8A,4866870.0,360810.0,0,4866870.0,360810.0,2,0.3327
B8A,4866870.0,360870.0,0,4866870.0,360870.0,2,0.3369
B8A,4866870.0,360930.0,0,4866870.0,360930.0,2,0.3346
B8A,4866870.0,360990.0,0,4866870.0,360990.0,2,0.3573
B8A,4866870.0,361050.0,0,4866870.0,361050.0,2,0.3672
B8A,4866870.0,361110.0,0,4866870.0,361110.0,2,0.3613
B8A,4866870.0,361170.0,0,4866870.0,361170.0,2,0.3657
B8A,4866870.0,361230.0,0,4866870.0,361230.0,2,0.3655
B8A,4866870.0,361290.0,0,4866870.0,361290.0,2,0.3597
B8A,4866870.0,361350.0,0,4866870.0,361350.0,2,0.3589
B8A,4866870.0,361410.0,0,4866870.0,361410.0,2,0.3254
B8A,4866870.0,361470.0,0,4866870.0,361470.0,2,0.3144
B8A,4866810.0,360210.0,0,4866810.0,360210.0,2,0.3268
B8A,4866810.0,360270.0,0,4866810.0,360270.0,2,0.3208
B8A,4866810.0,360330.0,0,4866810.0,360330.0,2,0.3375
B8A,4866810.0,360390.0,0,4866810.0,360390.0,2,0.328
B8A,4866810.0,360450.0,0,4866810.0,360450.0,2,0.3255
B8A,4866810.0,360510.0,0,4866810.0,360510.0,2,0.3347
B8A,4866810.0,360570.0,0,4866810.0,360570.0,2,0.3341
B8A,4866810.0,360630.0,0,4866810.0,360630.0,2,0.3378
B8A,4866810.0,360690.0,0,4866810.0,360690.0,2,0.3251
B8A,4866810.0,360750.0,0,4866810.0,360750.0,2,0.3017
B8A,4866810.0,360810.0,0,4866810.0,360810.0,2,0.3387
B8A,4866810.0,360870.0,0,4866810.0,360870.0,2,0.3516
B8A,4866810.0,360930.0,0,4866810.0,360930.0,2,0.3497
B8A,4866810.0,360990.0,0,4866810.0,360990.0,2,0.3599
B8A,4866810.0,361050.0,0,4866810.0,361050.0,2,0.3601
B8A,4866810.0,361110.0,0,4866810.0,361110.0,2,0.3531
B8A,4866810.0,361170.0,0,4866810.0,361170.0,2,0.3546
B8A,4866810.0,361230.0,0,4866810.0,361230.0,2,0.3571
B8A,4866810.0,361290.0,0,4866810.0,361290.0,2,0.3616
B8A,4866810.0,361350.0,0,4866810.0,361350.0,2,0.3558
B8A,4866810.0,361410.0,0,4866810.0,361410.0,2,0.3338
B8A,4866810.0,361470.0,0,4866810.0,361470.0,2,0.3263
B8A,4866750.0,360210.0,0,4866750.0,360210.0,2,0.3331
B8A,4866750.0,360270.0,0,4866750.0,360270.0,2,0.3265
B8A,4866750.0,360330.0,0,4866750.0,360330.0,2,0.3272
B8A,4866750.0,360390.0,0,4866750.0,360390.0,2,0.3215
B8A,4866750.0,360450.0,0,4866750.0,360450.0,2,0.3246
B8A,4866750.0,360510.0,0,4866750.0,360510.0,2,0.3205
B8A,4866750.0,360570.0,0,4866750.0,360570.0,2,0.2891
B8A,4866750.0,360630.0,0,4866750.0,360630.0,2,0.2829
B8A,4866750.0,360690.0,0,4866750.0,360690.0,2,0.2882
B8A,4866750.0,360750.0,0,4866750.0,360750.0,2,0.255
B8A,4866750.0,360810.0,0,4866750.0,360810.0,2,0.3271
B8A,4866750.0,360870.0,0,4866750.0,360870.0,2,0.3544
B8A,4866750.0,360930.0,0,4866750.0,360930.0,2,0.3517
B8A,4866750.0,360990.0,0,4866750.0,360990.0,2,0.3578
B8A,4866750.0,361050.0,0,4866750.0,361050.0,2,0.3582
B8A,4866750.0,361110.0,0,4866750.0,361110.0,2,0.3506
B8A,4866750.0,361170.0,0,4866750.0,361170.0,2,0.3399
B8A,4866750.0,361230.0,0,4866750.0,361230.0,2,0.3519
B8A,4866750.0,361290.0,0,4866750.0,361290.0,2,0.3535
B8A,4866750.0,361350.0,0,4866750.0,361350.0,2,0.3583
B8A,4866750.0,361410.0,0,4866750.0,361410.0,2,0.3027
B8A,4866750.0,361470.0,0,4866750.0,361470.0,2,0.3079
B8A,4866690.0,360210.0,0,4866690.0,360210.0,2,0.3281
B8A,4866690.0,360270.0,0,4866690.0,360270.0,2,0.3218
B8A,4866690.0,360330.0,0,4866690.0,360330.0,2,0.2854
B8A,4866690.0,360390.0,0,4866690.0,360390.0,2,0.2687
B8A,4866690.0,360450.0,0,4866690.0,360450.0,2,0.2508
B8A,4866690.0,360510.0,0,4866690.0,360510.0,2,0.2648
B8A,4866690.0,360570.0,0,4866690.0,360570.0,2,0.2757
B8A,4866690.0,360630.0,0,4866690.0,360630.0,2,0.2867
B8A,4866690.0,360690.0,0,4866690.0,360690.0,2,0.295
B8A,4866690.0,360750.0,0,4866690.0,360750.0,2,0.2565
B8A,4866690.0,360810.0,0,4866690.0,360810.0,2,0.2953
B8A,4866690.0,360870.0,0,4866690.0,360870.0,2,0.3433
B8A,4866690.0,360930.0,0,4866690.0,360930.0,2,0.3613
B8A,4866690.0,360990.0,0,4866690.0,360990.0,2,0.353
B8A,4866690.0,361050.0,0,4866690.0,361050.0,2,0.3454
B8A,4866690.0,361110.0,0,4866690.0,361110.0,2,0.3515
B8A,4866690.0,361170.0,0,4866690.0,361170.0,2,0.3498
B8A,4866690.0,361230.0,0,4866690.0,361230.0,2,0.3495
B8A,4866690.0,361290.0,0,4866690.0,361290.0,2,0.3304
B8A,4866690.0,361350.0,0,4866690.0,361350.0,2,0.3198
B8A,4866690.0,361410.0,0,4866690.0,361410.0,2,0.288
B8A,4866630.0,360210.0,0,4866630.0,360210.0,2,0.3064
B8A,4866630.0,360270.0,0,4866630.0,360270.0,2,0.2899
B8A,4866630.0,360330.0,0,4866630.0,360330.0,2,0.2565
B8A,4866630.0,360390.0,0,4866630.0,360390.0,2,0.2464
B8A,4866630.0,360450.0,0,4866630.0,360450.0,2,0.2348
B8A,4866630.0,360510.0,0,4866630.0,360510.0,2,0.2463
B8A,4866630.0,360570.0,0,4866630.0,360570.0,2,0.2744
B8A,4866630.0,360630.0,0,4866630.0,360630.0,2,0.2773
B8A,4866630.0,360690.0,0,4866630.0,360690.0,2,0.2757
B8A,4866630.0,360750.0,0,4866630.0,360750.0,2,0.2541
B8A,4866630.0,360810.0,0,4866630.0,360810.0,2,0.2852
B8A,4866630.0,360870.0,0,4866630.0,360870.0,2,0.3507
B8A,4866630.0,360930.0,0,4866630.0,360930.0,2,0.3514
B8A,4866630.0,360990.0,0,4866630.0,360990.0,2,0.3515
B8A,4866630.0,361050.0,0,4866630.0,361050.0,2,0.3497
B8A,4866630.0,361110.0,0,4866630.0,361110.0,2,0.3286
B8A,4866630.0,361170.0,0,4866630.0,361170.0,2,0.3243
B8A,4866630.0,361230.0,0,4866630.0,361230.0,2,0.305
B8A,4866630.0,361290.0,0,4866630.0,361290.0,2,0.3099
B8A,4866630.0,361350.0,0,4866630.0,361350.0,2,0.3061
B8A,4866630.0,361410.0,0,4866630.0,361410.0,2,0.2892
B8A,4866570.0,360210.0,0,4866570.0,360210.0,2,0.3049
B8A,4866570.0,360270.0,0,4866570.0,360270.0,2,0.2813
B8A,4866570.0,360330.0,0,4866570.0,360330.0,2,0.2672
B8A,4866570.0,360390.0,0,4866570.0,360390.0,2,0.2549
B8A,4866570.0,360450.0,0,4866570.0,360450.0,2,0.2593
B8A,4866570.0,360510.0,0,4866570.0,360510.0,2,0.2549
B8A,4866570.0,360570.0,0,4866570.0,360570.0,2,0.2554
B8A,4866570.0,360630.0,0,4866570.0,360630.0,2,0.2742
B8A,4866570.0,360690.0,0,4866570.0,360690.0,2,0.2506
B8A,4866570.0,360750.0,0,4866570.0,360750.0,2,0.2627
B8A,4866570.0,360810.0,0,4866570.0,360810.0,2,0.2671
B8A,4866570.0,360870.0,0,4866570.0,360870.0,2,0.3343
B8A,4866570.0,360930.0,0,4866570.0,360930.0,2,0.3412
B8A,4866570.0,360990.0,0,4866570.0,360990.0,2,0.3195
B8A,4866570.0,361050.0,0,4866570.0,361050.0,2,0.2996
B8A,4866570.0,361110.0,0,4866570.0,361110.0,2,0.3296
B8A,4866570.0,361170.0,0,4866570.0,361170.0,2,0.3595
B8A,4866570.0,361230.0,0,4866570.0,361230.0,2,0.3427
B8A,4866570.0,361290.0,0,4866570.0,361290.0,2,0.2985
B8A,4866570.0,361350.0,0,4866570.0,361350.0,2,0.2959
B8A,4866510.0,360150.0,0,4866510.0,360150.0,2,0.2861
B8A,4866510.0,360210.0,0,4866510.0,360210.0,2,0.2662
B8A,4866510.0,360270.0,0,4866510.0,360270.0,2,0.2624
B8A,4866510.0,360330.0,0,4866510.0,360330.0,2,0.2768
B8A,4866510.0,360390.0,0,4866510.0,360390.0,2,0.2874
B8A,4866510.0,360450.0,0,4866510.0,360450.0,2,0.2858
B8A,4866510.0,360510.0,0,4866510.0,360510.0,2,0.2595
B8A,4866510.0,360570.0,0,4866510.0,360570.0,2,0.2712
B8A,4866510.0,360630.0,0,4866510.0,360630.0,2,0.2775
B8A,4866510.0,360690.0,0,4866510.0,360690.0,2,0.266
B8A,4866510.0,360750.0,0,4866510.0,360750.0,2,0.2722
B8A,4866510.0,360810.0,0,4866510.0,360810.0,2,0.297
B8A,4866510.0,360870.0,0,4866510.0,360870.0,2,0.3012
B8A,4866510.0,360930.0,0,4866510.0,360930.0,2,0.3183
B8A,4866510.0,360990.0,0,4866510.0,360990.0,2,0.3204
B8A,4866510.0,361050.0,0,4866510.0,361050.0,2,0.3163
B8A,4866510.0,361110.0,0,4866510.0,361110.0,2,0.3323
B8A,4866510.0,361170.0,0,4866510.0,361170.0,2,0.3552
B8A,4866510.0,361230.0,0,4866510.0,361230.0,2,0.3221
B8A,4866510.0,361290.0,0,4866510.0,361290.0,2,0.2911
B8A,4866510.0,361350.0,0,4866510.0,361350.0,2,0.285
B8A,4866450.0,360150.0,0,4866450.0,360150.0,2,0.2812
B8A,4866450.0,360210.0,0,4866450.0,360210.0,2,0.2807
B8A,4866450.0,360270.0,0,4866450.0,360270.0,2,0.269
B8A,4866450.0,360330.0,0,4866450.0,360330.0,2,0.2802
B8A,4866450.0,360390.0,0,4866450.0,360390.0,2,0.2736
B8A,4866450.0,360450.0,0,4866450.0,360450.0,2,0.2608
B8A,4866450.0,360510.0,0,4866450.0,360510.0,2,0.2561
B8A,4866450.0,360570.0,0,4866450.0,360570.0,2,0.2716
B8A,4866450.0,360630.0,0,4866450.0,360630.0,2,0.2957
B8A,4866450.0,360690.0,0,4866450.0,360690.0,2,0.2944
B8A,4866450.0,360750.0,0,4866450.0,360750.0,2,0.2823
B8A,4866450.0,360810.0,0,4866450.0,360810.0,2,0.3059
B8A,4866450.0,360870.0,0,4866450.0,360870.0,2,0.352
B8A,4866450.0,360930.0,0,4866450.0,360930.0,2,0.3552
B8A,4866450.0,360990.0,0,4866450.0,360990.0,2,0.321
B8A,4866450.0,361050.0,0,4866450.0,361050.0,2,0.3111
B8A,4866450.0,361110.0,0,4866450.0,361110.0,2,0.3182
B8A,4866450.0,361170.0,0,4866450.0,361170.0,2,0.3285
B8A,4866450.0,361230.0,0,4866450.0,361230.0,2,0.3012
B8A,4866450.0,361290.0,0,4866450.0,361290.0,2,0.3
B8A,4866390.0,360150.0,0,4866390.0,360150.0,2,0.2835
B8A,4866390.0,360210.0,0,4866390.0,360210.0,2,0.282
B8A,4866390.0,360270.0,0,4866390.0,360270.0,2,0.2709
B8A,4866390.0,360330.0,0,4866390.0,360330.0,2,0.2717
B8A,4866390.0,360390.0,0,4866390.0,360390.0,2,0.2823
B8A,4866390.0,360450.0,0,4866390.0,360450.0,2,0.2851
B8A,4866390.0,360510.0,0,4866390.0,360510.0,2,0.2808
B8A,4866390.0,360570.0,0,4866390.0,360570.0,2,0.3057
B8A,4866390.0,360630.0,0,4866390.0,360630.0,2,0.2796
B8A,4866390.0,360690.0,0,4866390.0,360690.0,2,0.3092
B8A,4866390.0,360750.0,0,4866390.0,360750.0,2,0.3669
B8A,4866390.0,360810.0,0,4866390.0,360810.0,2,0.3801
B8A,4866390.0,360870.0,0,4866390.0,360870.0,2,0.3597
B8A,4866390.0,360930.0,0,4866390.0,360930.0,2,0.363
B8A,4866390.0,360990.0,0,4866390.0,360990.0,2,0.3544
B8A,4866390.0,361050.0,0,4866390.0,361050.0,2,0.322
B8A,4866390.0,361110.0,0,4866390.0,361110.0,2,0.3257
B8A,4866390.0,361170.0,0,4866390.0,361170.0,2,0.3174
B8A,4866390.0,361230.0,0,4866390.0,361230.0,2,0.2996
B8A,4866390.0,361290.0,0,4866390.0,361290.0,2,0.3125
